type,lat,lng,distance,price,year_built,land_size,building_area,rooms,bathroom,car,suburb_grouped,count_1km,price_mean_1km,review_mean_1km,count_2km,price_mean_2km,review_mean_2km,count_2.5km,price_mean_2.5km,review_mean_2.5km,council_area
t,-37.7804,145.0308,6.4,805000.0,2004.0,155.0,140.0,2,2,3.0,Alphington,35.0,87.14285714285714,9.366666666666667,127.0,94.06299212598425,9.495145631067961,192.0,91.390625,9.467105263157896,Yarra
u,-37.7773,145.0314,6.4,465000.0,,456.2983399358612,,2,1,1.0,Alphington,34.0,91.0,9.433333333333334,122.0,95.07377049180327,9.489583333333334,182.0,89.60989010989012,9.493150684931507,Darebin
h,-37.78,145.0341,6.4,2000000.0,,686.0,,3,3,2.0,Alphington,30.0,89.66666666666667,9.576923076923077,114.0,94.00877192982456,9.457446808510639,176.0,95.27272727272727,9.46043165467626,Darebin
h,-37.7755,145.0288,6.4,1540000.0,,592.0,,3,1,2.0,Alphington,42.0,94.0952380952381,9.257142857142858,132.0,89.56818181818181,9.5,204.0,93.26960784313725,9.518072289156626,Darebin
u,-37.7747,145.0264,6.4,820000.0,,183.0,,2,1,1.0,Alphington,50.0,91.84,9.25,150.0,89.04666666666667,9.491666666666667,219.0,94.81735159817352,9.539772727272727,Darebin
h,-37.7743,145.0316,6.4,1830000.0,1970.0,606.0,112.0,4,2,2.0,Alphington,29.0,80.44827586206897,9.5,115.0,88.32173913043478,9.478260869565217,179.0,90.72625698324022,9.517006802721088,Darebin
h,-37.7723,145.0319,6.4,2100000.0,2008.0,575.0,271.0,4,2,2.0,Alphington,28.0,79.60714285714286,9.56,111.0,86.61261261261261,9.488888888888889,177.0,90.87570621468926,9.503496503496503,Darebin
h,-37.7802,145.0243,6.4,865000.0,2010.0,180.0,131.0,3,1,1.0,Alphington,54.0,92.98148148148148,9.325581395348838,158.0,93.35443037974683,9.511627906976743,238.0,95.81512605042016,9.556756756756757,Darebin
u,-37.7773,145.0314,6.4,390000.0,1960.0,456.2983399358612,60.0,2,1,1.0,Alphington,34.0,91.0,9.433333333333334,122.0,95.07377049180327,9.489583333333334,182.0,89.60989010989012,9.493150684931507,Darebin
t,-37.7848,145.025,6.4,650000.0,,456.2983399358612,,2,1,0.0,Alphington,47.0,92.85106382978724,9.538461538461538,144.0,93.72916666666667,9.495652173913044,232.0,93.91810344827586,9.489010989010989,Darebin
u,-37.7805,145.0262,6.4,512000.0,1965.0,456.2983399358612,61.0,2,1,1.0,Alphington,50.0,88.84,9.292682926829269,146.0,93.45890410958904,9.478991596638656,223.0,92.48878923766816,9.539772727272727,Darebin
h,-37.7844,145.0225,6.4,1900000.0,1930.0,556.0,272.0,4,2,2.0,Alphington,48.0,96.9375,9.578947368421053,155.0,94.78064516129032,9.531746031746032,248.0,97.02016129032258,9.507692307692308,Darebin
h,-37.7781,145.0284,6.4,1485000.0,,597.0,,3,1,0.0,Alphington,45.0,91.11111111111111,9.256410256410257,135.0,92.47407407407407,9.481132075471699,208.0,93.01923076923077,9.536144578313253,Darebin
h,-37.7719,145.0309,6.4,1950000.0,1920.0,589.0,210.0,4,2,3.0,Alphington,29.0,85.10344827586206,9.6,112.0,86.47321428571429,9.488888888888889,184.0,93.04891304347827,9.513513513513514,Darebin
h,-37.87,144.825,13.8,520000.0,2015.0,352.0,242.0,3,2,1.0,Altona,16.0,89.8125,9.428571428571429,35.0,83.34285714285714,9.517241379310345,36.0,83.0,9.466666666666667,Yarra
h,-37.8721,144.8105,13.8,1525000.0,2005.0,729.0,268.0,5,3,3.0,Altona,11.0,87.36363636363636,9.375,24.0,87.58333333333333,9.35,27.0,85.62962962962963,9.363636363636363,Darebin
t,-37.8687,144.8197,13.8,720000.0,2013.0,292.0,125.0,2,1,2.0,Altona,22.0,85.31818181818181,9.5,32.0,85.84375,9.461538461538462,35.0,83.34285714285714,9.517241379310345,Yarra
h,-37.8693,144.8375,13.8,1120000.0,1930.0,506.0,120.0,3,1,2.0,Altona,10.0,76.0,9.875,22.0,79.4090909090909,9.631578947368421,33.0,81.84848484848484,9.407407407407407,Yarra
h,-37.868,144.8154,13.8,780000.0,,655.0,,4,1,4.0,Altona,18.0,83.77777777777777,9.428571428571429,28.0,86.14285714285714,9.391304347826088,32.0,85.84375,9.461538461538462,Darebin
u,-37.8702,144.8143,13.8,630000.0,1955.0,311.0,94.0,3,1,2.0,Altona,15.0,83.33333333333333,9.272727272727273,26.0,84.5,9.380952380952381,28.0,86.14285714285714,9.391304347826088,Darebin
u,-37.8693,144.8171,13.8,406000.0,,65.0,,2,1,1.0,Altona,17.0,78.11764705882354,9.461538461538462,28.0,86.14285714285714,9.391304347826088,33.0,85.66666666666667,9.481481481481481,Hobsons Bay
h,-37.8616,144.8116,13.8,660000.0,1955.0,602.0,123.0,3,1,1.0,Altona,6.0,70.83333333333333,9.5,25.0,86.28,9.380952380952381,28.0,86.14285714285714,9.391304347826088,Hobsons Bay
h,-37.8594,144.817,13.8,683500.0,,530.0,,3,1,1.0,Altona,8.0,105.0,8.857142857142858,28.0,86.14285714285714,9.391304347826088,33.0,85.66666666666667,9.481481481481481,Hobsons Bay
u,-37.8696,144.827,13.8,580000.0,1988.0,225.0,93.0,2,1,1.0,Altona,15.0,88.8,9.538461538461538,35.0,83.34285714285714,9.517241379310345,36.0,83.0,9.466666666666667,Hobsons Bay
h,-37.8697,144.8249,13.8,1335000.0,1953.0,777.0,22.0,3,1,4.0,Altona,16.0,89.8125,9.428571428571429,35.0,83.34285714285714,9.517241379310345,36.0,83.0,9.466666666666667,Hobsons Bay
t,-37.8734,144.8143,13.8,800000.0,1997.0,280.0,,3,2,2.0,Altona,14.0,76.42857142857143,9.3,26.0,84.5,9.380952380952381,28.0,86.14285714285714,9.391304347826088,Hobsons Bay
u,-37.8686,144.8182,13.8,510000.0,1990.0,127.0,76.0,2,1,1.0,Altona,19.0,87.3157894736842,9.466666666666667,28.0,86.14285714285714,9.391304347826088,33.0,85.66666666666667,9.481481481481481,Hobsons Bay
h,-37.8733,144.8147,13.8,1070000.0,,695.0,,4,2,2.0,Altona,15.0,76.66666666666667,9.363636363636363,26.0,84.5,9.380952380952381,29.0,85.93103448275862,9.391304347826088,Hobsons Bay
u,-37.871,144.8185,13.8,425000.0,1980.0,115.0,57.0,2,1,2.0,Altona,18.0,78.22222222222223,9.5,28.0,86.14285714285714,9.391304347826088,34.0,84.61764705882354,9.5,Hobsons Bay
u,-37.8646,144.827,13.8,605000.0,,230.0,,3,2,2.0,Altona,14.0,83.64285714285714,9.583333333333334,35.0,83.34285714285714,9.517241379310345,36.0,83.0,9.466666666666667,Hobsons Bay
t,-37.8579,144.8181,13.8,705000.0,,197.0,152.0,3,2,2.0,Altona,7.0,97.0,8.833333333333334,28.0,86.14285714285714,9.391304347826088,33.0,85.66666666666667,9.481481481481481,Hobsons Bay
u,-37.8678,144.8384,13.8,391000.0,1965.0,456.2983399358612,65.0,2,1,1.0,Altona,10.0,76.0,9.875,20.0,83.65,9.666666666666666,33.0,80.96969696969697,9.344827586206897,Hobsons Bay
u,-37.8659,144.83100000000005,13.8,440000.0,,456.2983399358612,,2,1,1.0,Altona,16.0,92.3125,9.785714285714286,32.0,82.71875,9.461538461538462,36.0,83.0,9.466666666666667,Hobsons Bay
h,-37.8658,144.8155,13.8,845000.0,1950.0,745.0,130.0,4,1,2.0,Altona,18.0,83.77777777777777,9.428571428571429,28.0,86.14285714285714,9.391304347826088,32.0,85.84375,9.461538461538462,Hobsons Bay
t,-37.8698,144.816,13.8,743000.0,,211.0,176.0,3,2,2.0,Altona,18.0,83.77777777777777,9.428571428571429,28.0,86.14285714285714,9.391304347826088,33.0,85.66666666666667,9.481481481481481,Hobsons Bay
u,-37.868,144.8286,13.8,730000.0,2014.0,69.0,141.0,3,2,1.0,Altona,17.0,85.6470588235294,9.642857142857142,35.0,83.34285714285714,9.517241379310345,36.0,83.0,9.466666666666667,Hobsons Bay
h,-37.8611,144.8114,13.8,635000.0,1960.0,625.0,,3,1,4.0,Altona,6.0,70.83333333333333,9.5,24.0,87.58333333333333,9.35,28.0,86.14285714285714,9.391304347826088,Hobsons Bay
u,-37.8676,144.8202,13.8,620000.0,,168.0,,2,1,1.0,Altona,22.0,85.31818181818181,9.5,32.0,85.84375,9.461538461538462,35.0,83.34285714285714,9.517241379310345,Hobsons Bay
u,-37.8655,144.8299,13.8,447000.0,1990.0,137.0,77.0,2,1,1.0,Altona,17.0,88.94117647058823,9.733333333333333,35.0,84.37142857142857,9.448275862068966,36.0,83.0,9.466666666666667,Hobsons Bay
u,-37.868,144.8287,13.8,730000.0,,70.0,,3,2,1.0,Altona,18.0,83.66666666666667,9.666666666666666,35.0,83.34285714285714,9.517241379310345,36.0,83.0,9.466666666666667,Hobsons Bay
h,-37.8608,144.8124,13.8,678000.0,1950.0,606.0,87.0,3,1,2.0,Altona,6.0,70.83333333333333,9.5,25.0,86.28,9.380952380952381,28.0,86.14285714285714,9.391304347826088,Hobsons Bay
u,-37.8687,144.8268,13.8,580000.0,2013.0,175.0,76.0,2,2,1.0,Altona,15.0,88.8,9.538461538461538,35.0,83.34285714285714,9.517241379310345,36.0,83.0,9.466666666666667,Hobsons Bay
h,-37.8674,144.8375,13.8,712000.0,,363.0,,3,1,2.0,Altona,10.0,76.0,9.875,22.0,79.4090909090909,9.631578947368421,33.0,80.93939393939394,9.407407407407407,Hobsons Bay
h,-37.86,144.8245,13.8,840000.0,1965.0,534.0,136.0,3,2,2.0,Altona,16.0,78.8125,9.4,35.0,83.34285714285714,9.517241379310345,36.0,83.0,9.466666666666667,Hobsons Bay
h,-37.8672,144.817,13.8,980000.0,,724.0,,3,1,2.0,Altona,19.0,92.57894736842105,9.4,28.0,86.14285714285714,9.391304347826088,33.0,85.66666666666667,9.481481481481481,Hobsons Bay
t,-37.8583,144.8172,13.8,605100.0,,265.0,,3,2,0.0,Altona,7.0,97.0,8.833333333333334,28.0,86.14285714285714,9.391304347826088,33.0,85.66666666666667,9.481481481481481,Hobsons Bay
h,-37.8699,144.8235,13.8,880000.0,,577.0,,3,3,1.0,Altona,18.0,87.0,9.428571428571429,35.0,83.34285714285714,9.517241379310345,35.0,83.34285714285714,9.517241379310345,Hobsons Bay
u,-37.8684,144.815,13.8,577000.0,2007.0,205.0,113.0,3,2,1.0,Altona,18.0,83.77777777777777,9.428571428571429,27.0,85.62962962962963,9.363636363636363,31.0,87.0,9.44,Hobsons Bay
h,-37.8663,144.8387,13.8,1030000.0,,797.0,,4,1,0.0,Altona,11.0,75.54545454545455,9.666666666666666,20.0,83.65,9.666666666666666,34.0,80.0,9.366666666666667,Hobsons Bay
u,-37.8659,144.822,13.8,605000.0,,181.0,,3,1,2.0,Altona,18.0,84.77777777777777,9.461538461538462,33.0,85.66666666666667,9.481481481481481,35.0,83.34285714285714,9.517241379310345,Hobsons Bay
h,-37.8612,144.8247,13.8,753000.0,,529.0,,3,2,2.0,Altona,17.0,77.11764705882354,9.4,35.0,83.34285714285714,9.517241379310345,36.0,83.0,9.466666666666667,Hobsons Bay
h,-37.8653,144.8129,13.8,857000.0,1950.0,675.0,100.0,2,2,1.0,Altona,14.0,86.78571428571429,9.3,26.0,84.5,9.380952380952381,28.0,86.14285714285714,9.391304347826088,Hobsons Bay
u,-37.868,144.8285,13.8,730000.0,2014.0,70.0,3.0,3,2,1.0,Altona,17.0,85.6470588235294,9.642857142857142,35.0,83.34285714285714,9.517241379310345,36.0,83.0,9.466666666666667,Hobsons Bay
h,-37.871,144.8075,13.8,900000.0,,697.0,,3,1,4.0,Altona,8.0,74.375,9.6,18.0,83.77777777777777,9.428571428571429,25.0,86.28,9.380952380952381,Hobsons Bay
h,-37.8631,144.8195,13.8,740000.0,,604.0,,3,1,2.0,Altona,17.0,91.0,9.285714285714286,31.0,87.0,9.44,35.0,83.34285714285714,9.517241379310345,Hobsons Bay
h,-37.8637,144.8365,13.8,931000.0,1970.0,532.0,,4,2,3.0,Altona,10.0,76.0,9.875,23.0,78.1304347826087,9.6,34.0,79.97058823529412,9.428571428571429,Hobsons Bay
h,-37.8646,144.8272,13.8,535600.0,1996.0,154.0,91.0,2,1,1.0,Altona,14.0,83.64285714285714,9.583333333333334,35.0,83.34285714285714,9.517241379310345,36.0,83.0,9.466666666666667,Hobsons Bay
h,-37.8388,144.8567,11.1,1085000.0,1965.0,592.0,251.0,5,3,6.0,Altona North,6.0,69.33333333333333,10.0,39.0,108.84615384615384,9.448275862068966,55.0,122.30909090909091,9.35,Hobsons Bay
h,-37.8291,144.835,11.1,781000.0,1970.0,533.0,117.0,3,1,2.0,Altona North,2.0,125.0,8.5,13.0,108.92307692307692,9.0,17.0,101.82352941176471,9.2,Hobsons Bay
h,-37.8449,144.85,11.1,750000.0,,554.0,,3,1,3.0,Altona North,6.0,82.0,9.4,22.0,101.77272727272727,9.352941176470589,38.0,98.94736842105263,9.419354838709678,Hobsons Bay
t,-37.8351,144.8529,11.1,421000.0,2009.0,77.0,77.0,2,1,1.0,Altona North,10.0,103.2,9.75,30.0,104.9,9.347826086956522,49.0,112.55102040816327,9.333333333333334,Hobsons Bay
h,-37.8338,144.8562,11.1,1405000.0,,655.0,,3,1,3.0,Altona North,8.0,104.25,9.666666666666666,42.0,115.14285714285714,9.466666666666667,57.0,118.01754385964912,9.325,Hobsons Bay
h,-37.8284,144.8355,11.1,683000.0,1967.0,534.0,167.0,3,1,2.0,Altona North,2.0,125.0,8.5,14.0,104.42857142857143,9.076923076923077,17.0,101.82352941176471,9.2,Hobsons Bay
h,-37.8267,144.8368,11.1,623000.0,,540.0,,3,1,3.0,Altona North,2.0,125.0,8.5,15.0,108.2,9.153846153846153,17.0,101.82352941176471,9.2,Hobsons Bay
h,-37.8379,144.8583,11.1,720000.0,2012.0,456.2983399358612,130.0,3,2,1.0,Altona North,6.0,72.16666666666667,10.0,43.0,109.5813953488372,9.466666666666667,61.0,118.09836065573771,9.355555555555556,Hobsons Bay
h,-37.838,144.8555,11.1,588000.0,1970.0,328.0,118.0,3,1,1.0,Altona North,6.0,69.33333333333333,10.0,36.0,109.19444444444444,9.407407407407407,52.0,112.40384615384616,9.31578947368421,Hobsons Bay
h,-37.8294,144.8378,11.1,710000.0,1960.0,540.0,116.0,3,1,3.0,Altona North,3.0,163.0,8.666666666666666,17.0,101.82352941176471,9.2,17.0,101.82352941176471,9.2,Hobsons Bay
h,-37.8448,144.8529,11.1,875000.0,1965.0,559.0,169.0,4,1,4.0,Altona North,6.0,64.66666666666667,9.4,27.0,99.77777777777777,9.380952380952381,41.0,107.58536585365853,9.3125,Hobsons Bay
h,-37.8449,144.85,11.1,700000.0,,554.0,,3,1,3.0,Altona North,6.0,82.0,9.4,22.0,101.77272727272727,9.352941176470589,38.0,98.94736842105263,9.419354838709678,Hobsons Bay
t,-37.8397,144.8602,11.1,640000.0,1965.0,252.0,,2,1,1.0,Altona North,5.0,94.8,10.0,43.0,110.27906976744185,9.533333333333333,70.0,119.97142857142858,9.333333333333334,Hobsons Bay
h,-37.8451,144.8529,11.1,650000.0,,558.0,,4,1,4.0,Altona North,5.0,68.4,9.25,27.0,99.77777777777777,9.380952380952381,40.0,107.925,9.290322580645162,Hobsons Bay
h,-37.8337,144.8554,11.1,675000.0,2012.0,171.0,109.0,3,2,2.0,Altona North,8.0,104.25,9.666666666666666,39.0,112.23076923076923,9.428571428571429,54.0,116.27777777777777,9.342105263157896,Hobsons Bay
h,-37.8258,144.8523,11.1,708000.0,1960.0,585.0,97.0,3,1,2.0,Altona North,9.0,98.22222222222223,9.285714285714286,24.0,114.125,9.210526315789474,48.0,105.85416666666667,9.352941176470589,Hobsons Bay
h,-37.8345,144.8444,11.1,965000.0,,851.0,,4,1,4.0,Altona North,7.0,112.42857142857143,9.5,17.0,101.82352941176471,9.2,22.0,97.9090909090909,9.117647058823529,Hobsons Bay
h,-37.8254,144.8514,11.1,680000.0,,551.0,,3,1,3.0,Altona North,9.0,98.22222222222223,9.285714285714286,21.0,116.52380952380952,9.176470588235293,44.0,107.97727272727273,9.3125,Hobsons Bay
h,-37.8269,144.8455,11.1,923000.0,,740.0,,3,1,2.0,Altona North,8.0,132.25,9.0,17.0,101.82352941176471,9.2,21.0,110.0,9.1875,Hobsons Bay
h,-37.8391,144.8467,11.1,693000.0,2008.0,315.0,170.0,4,2,4.0,Altona North,7.0,91.85714285714286,9.428571428571429,21.0,99.47619047619048,9.117647058823529,27.0,106.25925925925925,9.15,Hobsons Bay
h,-37.8262,144.8443,11.1,620000.0,2010.0,276.0,100.0,3,2,2.0,Altona North,8.0,132.25,9.0,17.0,101.82352941176471,9.2,19.0,110.89473684210526,9.1875,Hobsons Bay
h,-37.8277,144.8385,11.1,728500.0,1960.0,531.0,157.0,3,1,1.0,Altona North,3.0,163.0,8.666666666666666,17.0,101.82352941176471,9.2,17.0,101.82352941176471,9.2,Hobsons Bay
h,-37.8382,144.8649,11.1,931000.0,1950.0,590.0,160.0,3,2,1.0,Altona North,11.0,103.36363636363636,9.714285714285714,61.0,119.95081967213115,9.534883720930232,88.0,114.3409090909091,9.363636363636363,Hobsons Bay
h,-37.8423,144.8632,11.1,988000.0,2008.0,715.0,,3,1,4.0,Altona North,9.0,99.22222222222223,9.666666666666666,51.0,115.03921568627452,9.378378378378379,76.0,114.51315789473684,9.473684210526315,Hobsons Bay
h,-37.8444,144.8491,11.1,590000.0,,561.0,,3,1,2.0,Altona North,5.0,71.6,9.4,23.0,103.8695652173913,9.277777777777779,37.0,96.45945945945945,9.366666666666667,Hobsons Bay
h,-37.834,144.8553,11.1,610000.0,,691.0,,2,1,2.0,Altona North,9.0,109.33333333333333,9.714285714285714,39.0,112.23076923076923,9.428571428571429,53.0,117.71698113207547,9.378378378378379,Hobsons Bay
h,-37.8318,144.8388,11.1,815000.0,1960.0,555.0,130.0,3,2,3.0,Altona North,3.0,179.66666666666666,9.0,17.0,101.82352941176471,9.2,17.0,101.82352941176471,9.2,Hobsons Bay
h,-37.833,144.8494,11.1,970000.0,,708.0,,4,1,2.0,Altona North,11.0,115.54545454545455,9.666666666666666,21.0,101.57142857142857,9.2,41.0,112.70731707317073,9.258064516129032,Hobsons Bay
h,-37.8262,144.8439,11.1,760000.0,,668.0,,4,1,3.0,Altona North,8.0,132.25,9.0,17.0,101.82352941176471,9.2,19.0,110.89473684210526,9.1875,Hobsons Bay
t,-37.8393,144.8568,11.1,847500.0,,252.0,,4,3,1.0,Altona North,5.0,51.0,10.0,39.0,108.84615384615384,9.448275862068966,57.0,122.84210526315789,9.357142857142858,Hobsons Bay
h,-37.8375,144.8541,11.1,1200000.0,1960.0,633.0,158.0,4,1,4.0,Altona North,7.0,101.71428571428571,10.0,32.0,106.78125,9.333333333333334,50.0,112.9,9.333333333333334,Hobsons Bay
h,-37.8441,144.8505,11.1,700000.0,,557.0,,3,1,1.0,Altona North,7.0,76.85714285714286,9.5,22.0,101.77272727272727,9.352941176470589,37.0,98.64864864864865,9.366666666666667,Hobsons Bay
h,-37.8285,144.8351,11.1,625000.0,,536.0,,3,1,1.0,Altona North,2.0,125.0,8.5,12.0,113.41666666666667,9.0,17.0,101.82352941176471,9.2,Hobsons Bay
u,-37.8332,144.8649,11.1,292000.0,1970.0,153.0,70.0,2,1,1.0,Altona North,15.0,115.53333333333333,9.75,61.0,120.75409836065573,9.476190476190476,96.0,110.58333333333333,9.342465753424657,Hobsons Bay
u,-37.8543,145.0262,6.3,599000.0,1964.0,456.2983399358612,76.0,2,1,1.0,Armadale,58.0,102.74137931034483,9.777777777777779,243.0,110.56378600823045,9.627218934911243,477.0,110.41509433962264,9.635542168674698,Hobsons Bay
u,-37.8539,145.0284,6.3,550000.0,,861.0,,2,1,0.0,Armadale,42.0,109.11904761904762,9.705882352941176,215.0,109.51627906976744,9.65986394557823,440.0,112.13181818181818,9.672185430463577,Hobsons Bay
u,-37.8552,145.016,6.3,995000.0,1998.0,456.2983399358612,100.0,3,2,2.0,Armadale,121.0,107.1900826446281,9.641975308641975,517.0,108.34622823984526,9.633423180592992,903.0,112.8361018826135,9.717948717948717,Hobsons Bay
t,-37.854,145.0135,6.3,1205000.0,2000.0,101.0,105.0,3,2,2.0,Armadale,158.0,114.65189873417721,9.678899082568808,619.0,109.95961227786754,9.675675675675675,1197.0,116.54636591478696,9.768888888888888,Hobsons Bay
h,-37.8614,145.0274,6.3,1939000.0,1889.0,296.0,150.0,3,2,2.0,Armadale,76.0,101.85526315789474,9.771929824561404,260.0,110.01538461538462,9.614035087719298,444.0,110.10810810810811,9.587096774193549,Hobsons Bay
u,-37.853,145.0167,6.3,421500.0,,456.2983399358612,,1,1,0.0,Armadale,101.0,108.58415841584159,9.782608695652174,485.0,109.16288659793814,9.624277456647398,862.0,112.82830626450117,9.719047619047618,Hobsons Bay
h,-37.8592,145.0182,6.3,1870000.0,1888.0,217.0,116.0,3,1,1.0,Armadale,106.0,112.06603773584905,9.585714285714285,432.0,110.62037037037037,9.59672131147541,696.0,110.98706896551724,9.647773279352228,Hobsons Bay
u,-37.8538,145.0127,6.3,678000.0,,456.2983399358612,,2,1,2.0,Armadale,165.0,116.64242424242424,9.696428571428571,683.0,111.24450951683748,9.69277108433735,1314.0,116.78767123287672,9.771661569826707,Hobsons Bay
t,-37.8537,145.0267,6.3,1918000.0,1995.0,456.2983399358612,165.0,3,2,2.0,Armadale,50.0,106.98,9.75,233.0,109.6824034334764,9.627329192546584,464.0,110.59051724137932,9.65137614678899,Hobsons Bay
u,-37.8619,145.0257,6.3,660000.0,,456.2983399358612,,2,1,1.0,Armadale,89.0,104.64044943820225,9.71875,278.0,107.47841726618705,9.588235294117647,473.0,110.96828752642706,9.593373493975903,Stonnington
h,-37.8574,145.0281,6.3,2050000.0,1910.0,205.0,116.0,3,2,1.0,Armadale,60.0,109.06666666666666,9.772727272727273,228.0,111.09210526315789,9.633986928104575,429.0,110.2937062937063,9.625429553264604,Stonnington
u,-37.8552,145.016,6.3,700000.0,,456.2983399358612,,2,1,2.0,Armadale,121.0,107.1900826446281,9.641975308641975,517.0,108.34622823984526,9.633423180592992,903.0,112.8361018826135,9.717948717948717,Stonnington
u,-37.8555,145.0291,6.3,3625000.0,2006.0,456.2983399358612,,2,2,2.0,Armadale,41.0,107.36585365853658,9.75,210.0,108.51428571428572,9.65034965034965,408.0,110.06617647058823,9.645985401459853,Stonnington
h,-37.8638,145.0229,6.3,1525000.0,,693.0,,5,2,2.0,Armadale,108.0,103.45370370370371,9.68,346.0,108.97976878612717,9.55793991416309,520.0,110.08846153846154,9.596685082872929,Stonnington
u,-37.8528,145.0268,6.3,825000.0,,456.2983399358612,,2,1,1.0,Armadale,45.0,101.4,9.594594594594595,231.0,109.61471861471861,9.65625,464.0,111.09698275862068,9.658385093167702,Stonnington
t,-37.8566,145.0116,6.3,1586000.0,,246.0,,3,2,2.0,Armadale,189.0,111.3068783068783,9.606060606060606,706.0,111.27620396600567,9.69155206286837,1349.0,116.119347664937,9.767626613704072,Stonnington
u,-37.8596,145.0198,6.3,645000.0,1960.0,456.2983399358612,,2,1,1.0,Armadale,96.0,106.78125,9.671875,393.0,109.55216284987277,9.583333333333334,649.0,109.36363636363636,9.631346578366445,Stonnington
h,-37.8564,145.0228,6.3,1435000.0,1900.0,144.0,107.0,1,2,1.0,Armadale,84.0,105.4047619047619,9.793103448275861,331.0,111.00604229607251,9.623931623931623,533.0,110.53846153846153,9.61455525606469,Stonnington
u,-37.8619,145.0185,6.3,280000.0,1975.0,456.2983399358612,38.0,1,1,1.0,Armadale,112.0,107.10714285714286,9.578947368421053,409.0,110.119804400978,9.573426573426573,694.0,108.60518731988472,9.623721881390592,Stonnington
u,-37.8605,145.0185,6.3,400000.0,,456.2983399358612,,1,1,1.0,Armadale,109.0,109.54128440366972,9.586666666666666,416.0,110.08413461538461,9.58703071672355,686.0,109.61807580174927,9.638603696098563,Stonnington
