Salario mensual BRUTO (en tu moneda local),Salario mensual NETO (en tu moneda local),Recibís algún tipo de bono,Años de experiencia,Lenguajes de programación,Nivel de estudios alcanzado,Me identifico,file
82000.0,67000.0,No,4.0,"Javascript, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
170000.0,120000.0,De uno a tres sueldos,3.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
110000.0,85000.0,No,5.0,"CSS, HTML, Python, SQL",Universitario,,2021.1 - Encuesta Argentina.csv
80000.0,66400.0,No,1.0,"HTML, Javascript, PHP, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
100000.0,85000.0,No,7.0,"C#, Python, SQL",,mujer,2021.1 - Encuesta Argentina.csv
45000.0,37500.0,No,0.0,"HTML, Javascript, Apex",,mujer,2021.1 - Encuesta Argentina.csv
65000.0,49000.0,No,12.0,"Bash/Shell, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
180000.0,,Un sueldo,3.0,"Bash/Shell, Groovy",,varón,2021.1 - Encuesta Argentina.csv
150000.0,95000.0,No,20.0,Bash/Shell,Terciario,prefiero no decir,2021.1 - Encuesta Argentina.csv
90000.0,70000.0,Un sueldo,9.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
115000.0,97000.0,No,18.0,"HTML, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
3000.0,,Un sueldo,15.0,"Go, Java, Javascript",Posgrado,varón,2021.1 - Encuesta Argentina.csv
212000.0,170000.0,No,15.0,"Bash/Shell, HTML, Python, Ruby",,varón,2021.1 - Encuesta Argentina.csv
86000.0,73000.0,De uno a tres sueldos,2.0,"Python, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
84000.0,68000.0,No,2.0,".NET, C#, CSS, HTML, Javascript, SQL",Terciario,,2021.1 - Encuesta Argentina.csv
134000.0,98200.0,No,12.0,"Java, Python, SQL, HQL",Universitario,prefiero no decir,2021.1 - Encuesta Argentina.csv
34000.0,34000.0,No,2.0,Ninguno de los anteriores,Universitario,varón,2021.1 - Encuesta Argentina.csv
75000.0,62400.0,No,1.5,".NET, C#, CSS, HTML, Javascript, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
116000.0,86000.0,Menos de un sueldo,15.0,"CSS, HTML, Javascript, PHP",,varón,2021.1 - Encuesta Argentina.csv
108000.0,81000.0,No,7.0,"CSS, HTML, Java, Javascript, PHP, SQL, TypeScript, GeneXus",Universitario,varón,2021.1 - Encuesta Argentina.csv
98500.0,80000.0,No,0.0,"Bash/Shell, CSS, HTML, Javascript, PHP, SQL",Terciario,mujer,2021.1 - Encuesta Argentina.csv
240000.0,170000.0,Menos de un sueldo,13.0,Java,Universitario,varón,2021.1 - Encuesta Argentina.csv
130000.0,107000.0,No,5.0,"CSS, HTML, Javascript",Universitario,varón,2021.1 - Encuesta Argentina.csv
86700.0,72000.0,No,15.0,".NET, C#, SQL",,varón,2021.1 - Encuesta Argentina.csv
130000.0,110000.0,No,30.0,"Bash/Shell, Go",Posgrado,varón,2021.1 - Encuesta Argentina.csv
79383.0,56026.0,3+ sueldos,3.0,"Bash/Shell, CSS, Groovy, HTML, Java, Javascript",Universitario,varón,2021.1 - Encuesta Argentina.csv
5400000.0,5040000.0,No,3.0,"CSS, Go, HTML, Javascript, TypeScript",Universitario,,2021.1 - Encuesta Argentina.csv
93000.0,66000.0,No,7.0,"Javascript, PHP, SQL",Terciario,,2021.1 - Encuesta Argentina.csv
105000.0,80000.0,Menos de un sueldo,5.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
130000.0,101000.0,No,4.0,"CSS, Go, HTML, Java, Javascript, SQL",,varón,2021.1 - Encuesta Argentina.csv
40723.0,33749.0,No,5.0,Bash/Shell,Terciario,varón,2021.1 - Encuesta Argentina.csv
130000.0,95000.0,No,3.0,"Python, Ruby, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
141000.0,83000.0,No,3.0,"Bash/Shell, Python",,,2021.1 - Encuesta Argentina.csv
115000.0,,Un sueldo,0.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
150000.0,108000.0,No,16.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
95000.0,75000.0,No,1.0,"HTML, Javascript, Apex",Universitario,varón,2021.1 - Encuesta Argentina.csv
55000.0,45600.0,No,1.0,"Bash/Shell, Python",Universitario,,2021.1 - Encuesta Argentina.csv
140000.0,120000.0,No,8.0,"Java, Python",,varón,2021.1 - Encuesta Argentina.csv
600000.0,600000.0,No,13.0,"Bash/Shell, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
4500.0,3800.0,No,10.0,"Perl, PHP",Universitario,varón,2021.1 - Encuesta Argentina.csv
70099.0,55000.0,No,1.0,"CSS, HTML, Java, Javascript, SQL",,varón,2021.1 - Encuesta Argentina.csv
152.0,130.0,No,15.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
187000.0,126000.0,Menos de un sueldo,8.0,"Bash/Shell, Python",,varón,2021.1 - Encuesta Argentina.csv
45000.0,37000.0,No,0.0,Javascript,,mujer,2021.1 - Encuesta Argentina.csv
144000.0,110000.0,De uno a tres sueldos,13.0,".NET, C#, HTML, Javascript, SQL",,varón,2021.1 - Encuesta Argentina.csv
300000.0,160000.0,No,20.0,Salesforce,Posgrado,varón,2021.1 - Encuesta Argentina.csv
68000.0,57000.0,Menos de un sueldo,20.0,"HTML, PHP, Python, SQL, fox",Terciario,varón,2021.1 - Encuesta Argentina.csv
1000000.0,950000.0,No,7.0,"Bash/Shell, CSS, HTML, Javascript, SQL, TypeScript",,,2021.1 - Encuesta Argentina.csv
177000.0,121000.0,De uno a tres sueldos,6.0,"Bash/Shell, Python, SQL",,varón,2021.1 - Encuesta Argentina.csv
80000.0,66000.0,No,2.0,"Bash/Shell, HTML, Java, Javascript, SQL",Terciario,varón,2021.1 - Encuesta Argentina.csv
83300.0,68700.0,No,8.0,"Java, SQL",Terciario,varón,2021.1 - Encuesta Argentina.csv
93900.0,75000.0,No,0.0,"Bash/Shell, CSS, HTML, Javascript, Ruby",,varón,2021.1 - Encuesta Argentina.csv
85000.0,75000.0,Un sueldo,2.0,Python,Universitario,varón,2021.1 - Encuesta Argentina.csv
1235000.0,1930000.0,No,10.0,"CSS, HTML, Javascript, SQL, TypeScript",Universitario,,2021.1 - Encuesta Argentina.csv
95027.26,75221.0,Menos de un sueldo,1.0,"Bash/Shell, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
97000.0,80500.0,No,0.0,"Javascript, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
312900.0,276395.0,No,8.0,Ninguno de los anteriores,Terciario,mujer,2021.1 - Encuesta Argentina.csv
118000.0,91000.0,De uno a tres sueldos,3.0,"CSS, HTML, Java, Javascript, TypeScript",Secundario,mujer,2021.1 - Encuesta Argentina.csv
93000.0,75000.0,No,20.0,"HTML, Java",,varón,2021.1 - Encuesta Argentina.csv
30000.0,24900.0,No,0.0,SQL,Universitario,mujer,2021.1 - Encuesta Argentina.csv
155000.0,140000.0,Menos de un sueldo,4.0,"Bash/Shell, CSS, HTML, Javascript",,,2021.1 - Encuesta Argentina.csv
60000.0,45000.0,No,2.5,"HTML, Java, Javascript, SQL",Terciario,varón,2021.1 - Encuesta Argentina.csv
121799.13,74883.44,Menos de un sueldo,8.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
172000.0,120000.0,No,4.0,"HTML, Javascript, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
125000.0,117000.0,Menos de un sueldo,12.0,".NET, C#, SQL, TypeScript",Universitario,,2021.1 - Encuesta Argentina.csv
70000.0,58200.0,De uno a tres sueldos,0.0,"Go, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
141394.0,102742.0,Menos de un sueldo,7.0,Ninguno de los anteriores,Universitario,varón,2021.1 - Encuesta Argentina.csv
135000.0,80000.0,No,15.0,"Bash/Shell, HTML, SQL",Terciario,varón,2021.1 - Encuesta Argentina.csv
120000.0,91000.0,Menos de un sueldo,4.0,"Javascript, SQL",Terciario,varón,2021.1 - Encuesta Argentina.csv
71000.0,62000.0,No,5.0,"HTML, Javascript, PHP, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
98000.0,77500.0,No,3.0,Javascript,,varón,2021.1 - Encuesta Argentina.csv
90000.0,74000.0,No,0.0,"HTML, Javascript, PHP, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
191000.0,138000.0,De uno a tres sueldos,0.0,"Bash/Shell, Ninguno de los anteriores",Terciario,,2021.1 - Encuesta Argentina.csv
55000.0,46000.0,No,0.0,PHP,Universitario,mujer,2021.1 - Encuesta Argentina.csv
40000.0,,No,9.0,"Bash/Shell, PHP, SQL",,varón,2021.1 - Encuesta Argentina.csv
93000.0,81000.0,Menos de un sueldo,2.0,"Python, Scala",Universitario,varón,2021.1 - Encuesta Argentina.csv
,66560.0,Menos de un sueldo,0.0,".NET, C#, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
180000.0,120000.0,No,5.0,"Go, Java",,varón,2021.1 - Encuesta Argentina.csv
100000.0,83000.0,No,1.0,"Bash/Shell, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
30000.0,25000.0,No,0.0,"HTML, Java, Javascript, SQL",,mujer,2021.1 - Encuesta Argentina.csv
75300.0,74330.0,Menos de un sueldo,15.0,"CSS, HTML, Javascript, PHP, Python, Progress",Terciario,varón,2021.1 - Encuesta Argentina.csv
65000.0,,No,8.0,Bash/Shell,,varón,2021.1 - Encuesta Argentina.csv
92829.0,75742.75,No,2.0,".NET, C#, CSS, HTML, Javascript, Python, SQL, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
240000.0,165000.0,De uno a tres sueldos,10.0,TACL,Universitario,varón,2021.1 - Encuesta Argentina.csv
420000.0,217000.0,No,19.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
465000.0,465000.0,De uno a tres sueldos,15.0,Ninguno de los anteriores,Posgrado,varón,2021.1 - Encuesta Argentina.csv
87000.0,72210.0,No,4.0,Ninguno de los anteriores,Universitario,prefiero no decir,2021.1 - Encuesta Argentina.csv
69.5,57000.0,No,5.0,"Bash/Shell, CSS, HTML, Javascript, PHP, SQL",,varón,2021.1 - Encuesta Argentina.csv
1800.0,1450.0,Menos de un sueldo,3.0,".NET, C#, DAX",,varón,2021.1 - Encuesta Argentina.csv
110.942,85.634,Menos de un sueldo,11.0,"Bash/Shell, PHP, SQL",Terciario,varón,2021.1 - Encuesta Argentina.csv
264000.0,,Menos de un sueldo,12.0,"Javascript, PHP, Python, SQL, TypeScript",Terciario,varón,2021.1 - Encuesta Argentina.csv
180000.0,10000.0,Un sueldo,15.0,"Java, Javascript",,varón,2021.1 - Encuesta Argentina.csv
173000.0,120000.0,De uno a tres sueldos,8.0,COBOL,,varón,2021.1 - Encuesta Argentina.csv
105000.0,87000.0,No,9.0,".NET, SQL",,mujer,2021.1 - Encuesta Argentina.csv
115000.0,88000.0,No,3.0,Python,Universitario,varón,2021.1 - Encuesta Argentina.csv
77.0,65000.0,Un sueldo,1.0,"Bash/Shell, Python",Universitario,mujer,2021.1 - Encuesta Argentina.csv
100000.0,,No,1.0,"Python, SQL",Universitario,prefiero no decir,2021.1 - Encuesta Argentina.csv
9000.0,9000.0,Un sueldo,13.0,"Bash/Shell, Javascript, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
75000.0,65000.0,De uno a tres sueldos,1.0,"Go, Java, Javascript, TypeScript",Terciario,varón,2021.1 - Encuesta Argentina.csv
110000.0,87000.0,No,20.0,"PHP, SQL, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
109009.0,84496.0,No,3.0,".NET, Java, PHP, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
400000.0,350000.0,No,23.0,".NET, C#, CSS, HTML, Javascript, SQL",,mujer,2021.1 - Encuesta Argentina.csv
160000.0,160000.0,No,6.0,"CSS, HTML, Javascript",,varón,2021.1 - Encuesta Argentina.csv
200000.0,180000.0,No,1.0,"CSS, HTML, Javascript, SQL, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
,30.0,No,10.0,"CSS, HTML, Java, Javascript, PHP, Python, SQL, flash",,prefiero no decir,2021.1 - Encuesta Argentina.csv
136210.0,124000.0,Un sueldo,15.0,"Bash/Shell, HTML, Javascript, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
171450.0,127000.0,No,4.0,"C, CSS, HTML, Javascript, PHP, Python, SQL",,varón,2021.1 - Encuesta Argentina.csv
52000.0,42000.0,No,6.0,"CSS, HTML, Javascript, SQL, PL/SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
145000.0,135000.0,De uno a tres sueldos,15.0,"Bash/Shell, PHP",,varón,2021.1 - Encuesta Argentina.csv
,37433.0,No,0.0,".NET, C#, CSS, HTML, Javascript, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
48000.0,40000.0,No,0.0,".NET, C#, CSS, HTML, Javascript, Swift",,mujer,2021.1 - Encuesta Argentina.csv
121500.0,88000.0,Un sueldo,10.0,Bash/Shell,Terciario,varón,2021.1 - Encuesta Argentina.csv
40000.0,33400.0,No,0.0,"CSS, HTML, Java, Javascript",Universitario,varón,2021.1 - Encuesta Argentina.csv
58000.0,40000.0,No,2.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
100600.0,84000.0,No,18.0,SQL,,varón,2021.1 - Encuesta Argentina.csv
65000.0,55000.0,Menos de un sueldo,10.0,"C++, Javascript, Python, Swift",,varón,2021.1 - Encuesta Argentina.csv
1000000.0,90000.0,No,15.0,".NET, C#, Java, SQL",,prefiero no decir,2021.1 - Encuesta Argentina.csv
100000.0,70000.0,No,1.0,Python,,varón,2021.1 - Encuesta Argentina.csv
100600.0,84000.0,No,18.0,SQL,,varón,2021.1 - Encuesta Argentina.csv
80000.0,72000.0,Menos de un sueldo,4.0,Ninguno de los anteriores,Posgrado,mujer,2021.1 - Encuesta Argentina.csv
105000.0,82000.0,No,3.0,Ninguno de los anteriores,Universitario,varón,2021.1 - Encuesta Argentina.csv
19000.0,17000.0,De uno a tres sueldos,7.0,Java,,varón,2021.1 - Encuesta Argentina.csv
4200.0,4200.0,No,10.0,Ninguno de los anteriores,Terciario,varón,2021.1 - Encuesta Argentina.csv
160000.0,150000.0,No,1.0,"CSS, HTML, Javascript",Universitario,varón,2021.1 - Encuesta Argentina.csv
90000.0,75000.0,No,15.0,"CSS, HTML, Javascript, PHP",Terciario,varón,2021.1 - Encuesta Argentina.csv
215000.0,180000.0,Un sueldo,20.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
97000.0,75000.0,No,2.0,"Bash/Shell, Python, SQL",,varón,2021.1 - Encuesta Argentina.csv
155000.0,120000.0,Menos de un sueldo,15.0,Python,,varón,2021.1 - Encuesta Argentina.csv
175000.0,120000.0,No,4.0,"Javascript, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
61000.0,61000.0,No,3.0,SQL,Universitario,varón,2021.1 - Encuesta Argentina.csv
600000.0,550000.0,Menos de un sueldo,11.0,"CSS, HTML, Javascript, Python, SQL",,varón,2021.1 - Encuesta Argentina.csv
78000.0,90238.0,Menos de un sueldo,2.0,"Java, Javascript, SQL",,varón,2021.1 - Encuesta Argentina.csv
16413.34,16413.34,No,0.0,Javascript,,varón,2021.1 - Encuesta Argentina.csv
92800.0,77000.0,No,0.0,C#,Universitario,varón,2021.1 - Encuesta Argentina.csv
70000.0,60000.0,No,20.0,Ninguno de los anteriores,Universitario,varón,2021.1 - Encuesta Argentina.csv
153000.0,110000.0,No,3.0,"Java, Javascript",Doctorado,varón,2021.1 - Encuesta Argentina.csv
2700.0,2700.0,No,7.0,"Bash/Shell, Python",,varón,2021.1 - Encuesta Argentina.csv
160000.0,130000.0,De uno a tres sueldos,13.0,"Bash/Shell, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
120000.0,100000.0,No,18.0,"Javascript, Python, Powershell",Terciario,varón,2021.1 - Encuesta Argentina.csv
138000.0,109000.0,No,10.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
168000.0,102000.0,De uno a tres sueldos,15.0,"Javascript, PHP",,varón,2021.1 - Encuesta Argentina.csv
23300.0,21300.0,No,7.0,"Javascript, Python, R, SQL",,varón,2021.1 - Encuesta Argentina.csv
88000.0,72000.0,Menos de un sueldo,5.0,".NET, C#, CSS, HTML, SQL, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
15000.0,12400.0,De uno a tres sueldos,6.0,"Python, R",,varón,2021.1 - Encuesta Argentina.csv
88550.0,73497.0,No,1.0,"CSS, HTML, Java, Javascript, Python, TypeScript",Secundario,mujer,2021.1 - Encuesta Argentina.csv
240000.0,160000.0,Un sueldo,8.0,Python,,varón,2021.1 - Encuesta Argentina.csv
230.0,160.0,De uno a tres sueldos,15.0,"Bash/Shell, Python",Posgrado,varón,2021.1 - Encuesta Argentina.csv
190000.0,134000.0,No,2.0,"Bash/Shell, Go, Javascript, Python, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
151000.0,110000.0,De uno a tres sueldos,10.0,Ninguno de los anteriores,Universitario,mujer,2021.1 - Encuesta Argentina.csv
34101.0,26997.0,No,1.0,"CSS, HTML, Javascript, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
93000.0,85000.0,Menos de un sueldo,4.0,"Bash/Shell, CSS, HTML, Java, Javascript, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
34101.0,26997.0,No,1.0,"CSS, HTML, Javascript, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
90.0,77.0,No,10.0,"Bash/Shell, HTML, Javascript, PHP, SQL",Terciario,varón,2021.1 - Encuesta Argentina.csv
465000.0,465000.0,De uno a tres sueldos,15.0,Ninguno de los anteriores,Posgrado,varón,2021.1 - Encuesta Argentina.csv
240000.0,175000.0,Menos de un sueldo,12.0,"Bash/Shell, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
65000.0,54000.0,No,8.0,"Elixir, Erlang, Python, Rust",,varón,2021.1 - Encuesta Argentina.csv
160000.0,100000.0,Un sueldo,2.0,".NET, C#, SQL",Universitario,,2021.1 - Encuesta Argentina.csv
85000.0,63000.0,Un sueldo,15.0,"Java, Javascript, SQL, TypeScript",Secundario,varón,2021.1 - Encuesta Argentina.csv
188671.0,129911.0,De uno a tres sueldos,5.0,"Javascript, SQL",,varón,2021.1 - Encuesta Argentina.csv
120000.0,99976.0,No,25.0,SAP ,,,2021.1 - Encuesta Argentina.csv
143.0,100.0,Menos de un sueldo,8.0,"Bash/Shell, CSS, Go, HTML, Javascript, Python, SQL",,varón,2021.1 - Encuesta Argentina.csv
75000.0,60000.0,No,1.0,Javascript,Universitario,varón,2021.1 - Encuesta Argentina.csv
53000.0,46000.0,No,13.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
77000.0,69000.0,De uno a tres sueldos,7.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
170000.0,120000.0,No,9.0,Java,,varón,2021.1 - Encuesta Argentina.csv
42000.0,55000.0,No,0.0,"CSS, HTML, Javascript, Apex",Universitario,varón,2021.1 - Encuesta Argentina.csv
77000.0,69000.0,De uno a tres sueldos,7.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
1330230.0,831626.0,No,20.0,".NET, C#, CSS, Go, HTML, Javascript, Ruby, SQL, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
159443.0,91853.0,No,20.0,"Bash/Shell, C++",,varón,2021.1 - Encuesta Argentina.csv
65520.0,56000.0,No,1.0,".NET, C#, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
100000.0,93000.0,No,10.0,"CSS, HTML, Javascript",,varón,2021.1 - Encuesta Argentina.csv
1600.0,1000.0,De uno a tres sueldos,2.5,Javascript,Terciario,varón,2021.1 - Encuesta Argentina.csv
55000.0,44500.0,No,5.0,SQL,Universitario,varón,2021.1 - Encuesta Argentina.csv
90000.0,,No,4.0,"Go, Javascript, PHP",Universitario,varón,2021.1 - Encuesta Argentina.csv
900000.0,850000.0,Menos de un sueldo,25.0,".NET, C#",,varón,2021.1 - Encuesta Argentina.csv
120000.0,90000.0,No,3.0,"Bash/Shell, Python, Puppet",Universitario,varón,2021.1 - Encuesta Argentina.csv
46000.0,42600.0,Menos de un sueldo,3.0,SQL,,varón,2021.1 - Encuesta Argentina.csv
55000.0,45000.0,No,1.0,Ninguno de los anteriores,Terciario,varón,2021.1 - Encuesta Argentina.csv
100000.0,78000.0,De uno a tres sueldos,18.0,SQL,,varón,2021.1 - Encuesta Argentina.csv
61000.0,54000.0,No,1.0,"C++, Java, Python, Scala, SQL, VBA",Terciario,varón,2021.1 - Encuesta Argentina.csv
250000.0,140000.0,Menos de un sueldo,11.0,"ActionScript, CSS, HTML, Java, Javascript, SQL",Universitario,mujer,2021.1 - Encuesta Argentina.csv
150000.0,115000.0,Un sueldo,3.0,".NET, C#, CSS, HTML, Java",,,2021.1 - Encuesta Argentina.csv
90000.0,72000.0,No,1.0,Javascript,Terciario,varón,2021.1 - Encuesta Argentina.csv
275000.0,170000.0,No,9.0,"Bash/Shell, Go, Python, SQL",Universitario,varón,2021.1 - Encuesta Argentina.csv
420000.0,,No,15.0,"Bash/Shell, Javascript, Python, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
76500.0,63000.0,No,2.0,Python,Terciario,varón,2021.1 - Encuesta Argentina.csv
89000.0,75000.0,Menos de un sueldo,25.0,Python,Terciario,varón,2021.1 - Encuesta Argentina.csv
180000.0,140000.0,No,20.0,".NET, Bash/Shell, C#, CSS, HTML, Javascript, PHP, SQL, TypeScript, VBA",,varón,2021.1 - Encuesta Argentina.csv
150000.0,107000.0,De uno a tres sueldos,2.0,Ninguno de los anteriores,,mujer,2021.1 - Encuesta Argentina.csv
71908.0,61460.0,No,2.0,"CSS, HTML, Java",Universitario,varón,2021.1 - Encuesta Argentina.csv
103000.0,90000.0,No,5.0,"CSS, HTML, Javascript, Kotlin, TypeScript",Universitario,varón,2021.1 - Encuesta Argentina.csv
120000.0,85000.0,Menos de un sueldo,9.0,"Bash/Shell, CSS, HTML, PHP",Secundario,varón,2021.1 - Encuesta Argentina.csv
221700.0,150000.0,No,28.0,"C, PHP, Python, SQL",Posgrado,varón,2021.1 - Encuesta Argentina.csv
132000.0,,No,5.0,"Bash/Shell, CSS, HTML, Javascript, PHP, SQL",,prefiero no decir,2021.1 - Encuesta Argentina.csv
50000.0,36900.0,Menos de un sueldo,7.0,Ninguno de los anteriores,Secundario,varón,2021.1 - Encuesta Argentina.csv
90000.0,90000.0,De uno a tres sueldos,15.0,"HTML, Javascript",Universitario,varón,2021.1 - Encuesta Argentina.csv
221000.0,125000.0,De uno a tres sueldos,3.0,"CSS, HTML, Java, Javascript, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
70000.0,58100.0,No,0.0,Ninguno de los anteriores,,mujer,2021.1 - Encuesta Argentina.csv
66000.0,55400.0,No,1.0,"Javascript, TypeScript",Universitario,mujer,2021.1 - Encuesta Argentina.csv
110000.0,85000.0,No,2.0,"Bash/Shell, Python",,varón,2021.1 - Encuesta Argentina.csv
100000.0,83000.0,No,2.0,"HTML, Javascript, SQL",Universitario,,2021.1 - Encuesta Argentina.csv
250000.0,180000.0,Menos de un sueldo,17.0,Ninguno de los anteriores,,varón,2021.1 - Encuesta Argentina.csv
80.0,70.0,No,30.0,".NET, Bash/Shell, HTML, Javascript, PHP, Python, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
354246.0,229831.0,No,8.0,"CSS, HTML, Javascript, PHP, Python, TypeScript",,varón,2021.1 - Encuesta Argentina.csv
60000.0,50000.0,No,3.0,".NET, C#, Javascript",Terciario,varón,2021.1 - Encuesta Argentina.csv
118000.0,90000.0,No,3.0,"Python, SQL",Terciario,varón,2021.1 - Encuesta Argentina.csv
144700.0,103000.0,No,5.0,"HTML, Javascript, PHP, Ruby",,varón,2021.1 - Encuesta Argentina.csv
93350.0,85000.0,No,12.0,"Bash/Shell, CSS, HTML, Javascript, PHP, SQL, TypeScript",,,2021.1 - Encuesta Argentina.csv
152000.0,110000.0,Un sueldo,25.0,"Bash/Shell, Javascript, Python",Universitario,varón,2021.1 - Encuesta Argentina.csv
